Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,datetime,Notes,Counter
ResearchPark_Culvert,RP,IMG_1616-RP-2020-04-28-rabbit,2.0,rabbit,1,4/28/2020,2:35:00,2020-04-28 02:35:00, ,8666
ResearchPark_Culvert,RP,IMG_1617-RP-2020-04-28-rabbit,2.0,rabbit,1,4/28/2020,2:35:00,2020-04-28 02:35:00, ,8667
SDC_Hist_1,HB,IMG_0013-HB-2019-11-12-domestic dog,2.0,domestic dog,1,11/12/2019,17:57:00,2019-11-12 17:57:00, ,8668
SDC_Hist_1,HB,IMG_0014-HB-2019-11-12-domestic dog,2.0,domestic dog,1,11/12/2019,17:57:00,2019-11-12 17:57:00, ,8669
SDC_Hist_1,HB,IMG_0015-HB-2019-11-12-domestic dog,2.0,domestic dog,1,11/12/2019,17:57:00,2019-11-12 17:57:00, ,8670
SDC_Hist_1,HB,IMG_0016-HB-2019-11-13-domestic dog,2.0,domestic dog,1,11/13/2019,8:43:00,2019-11-13 08:43:00, ,8671
SDC_Hist_1,HB,IMG_0331-HB-2019-11-13-human,1.0,human,1,11/13/2019,15:17:00,2019-11-13 15:17:00,bike,8672
SDC_Hist_1,HB,IMG_0337-HB-2019-11-13-human,2.0,human,1,11/13/2019,15:52:00,2019-11-13 15:52:00, ,8673
SDC_Hist_1,HB,IMG_0340-HB-2019-11-13-domestic dog,2.0,domestic dog,1,11/13/2019,16:16:00,2019-11-13 16:16:00, ,8674
SDC_Hist_1,HB,IMG_0349-HB-2019-11-13-domestic dog,3.0,domestic dog,1,11/13/2019,19:11:00,2019-11-13 19:11:00, ,8675
SDC_Hist_1,HB,IMG_0351-HB-2019-11-13-human,3.0,human,1,11/13/2019,19:11:00,2019-11-13 19:11:00, ,8676
SDC_Hist_1,HB,IMG_0352-HB-2019-11-14-domestic dog,1.0,domestic dog,1,11/14/2019,9:17:00,2019-11-14 09:17:00, ,8677
SDC_Hist_1,HB,IMG_0748-HB-2019-11-14-coyote,2.0,coyote,1,11/14/2019,21:30:00,2019-11-14 21:30:00,Between IMG_0514 to IMG_0748 is missing,8678
SDC_Hist_1,HB,IMG_0750-HB-2019-11-14-unknown,3.0,unknown,1,11/14/2019,21:30:00,2019-11-14 21:30:00, ,8679
SDC_Hist_1,HB,IMG_0973-HB-2019-11-15-domestic dog,2.0,domestic dog,1,11/15/2019,19:25:00,2019-11-15 19:25:00,Between IMG_0750 to IMG_0973 is missing,8680
SDC_Hist_1,HB,IMG_0976-HB-2019-11-16-unknown,3.0,unknown,1,11/16/2019,5:51:00,2019-11-16 05:51:00, ,8681
SDC_Hist_1,HB,IMG_0979-HB-2019-11-16-domestic dog,2.0,domestic dog,1,11/16/2019,7:35:00,2019-11-16 07:35:00, ,8682
SDC_Hist_1,HB,IMG_0980-HB-2019-11-16-domestic dog,2.0,domestic dog,1,11/16/2019,7:35:00,2019-11-16 07:35:00, ,8683
SDC_Hist_1,HB,IMG_0982-HB-2019-11-16-human,2.0,human,1,11/16/2019,8:24:00,2019-11-16 08:24:00, ,8684
SDC_Hist_1,HB,IMG_2431-HB-2019-11-20-coyote,3.0,coyote,1,11/20/2019,2:41:00,2019-11-20 02:41:00,Between IMG_0984 to IMG_2431 is missing,8685
SDC_Hist_1,HB,IMG_2572-HB-2019-11-21-domestic dog,3.0,domestic dog,1,11/21/2019,6:23:00,2019-11-21 06:23:00,Between IMG_2433 to IMG_2572 is missing,8686
SDC_Hist_1,HB,IMG_2575-HB-2019-11-21-unknown,3.0,unknown,1,11/21/2019,6:32:00,2019-11-21 06:32:00, ,8687
SDC_Hist_1,HB,IMG_2578-HB-2019-11-21-coyote,2.0,coyote,1,11/21/2019,8:23:00,2019-11-21 08:23:00, ,8688
SDC_Hist_1,HB,IMG_4069-HB-2019-11-25-human,2.0,human,1,11/25/2019,6:39:00,2019-11-25 06:39:00,Between IMG_2580 to IMG_4069 is missing,8689
SDC_Hist_1,HB,IMG_4078-HB-2019-11-25-human,2.0,human,1,11/25/2019,8:50:00,2019-11-25 08:50:00, ,8690
SDC_Hist_1,HB,IMG_4081-HB-2019-11-25-human,2.0,human,1,11/25/2019,9:22:00,2019-11-25 09:22:00, ,8691
SDC_Hist_1,HB,IMG_4084-HB-2019-11-25-human,2.0,human,1,11/25/2019,9:40:00,2019-11-25 09:40:00, ,8692
SDC_Hist_1,HB,IMG_4087-HB-2019-11-25-human,2.0,human,1,11/25/2019,9:44:00,2019-11-25 09:44:00, ,8693
SDC_Hist_1,HB,IMG_4090-HB-2019-11-25-human,2.0,human,1,11/25/2019,9:46:00,2019-11-25 09:46:00, ,8694
SDC_Hist_1,HB,IMG_4412-HB-2019-11-26-human,2.0,human,1,11/26/2019,4:14:00,2019-11-26 04:14:00,Between IMG_4095 to IMG_4411 is missing,8695
SDC_Hist_1,HB,IMG_4414-HB-2019-11-26-unknown,3.0,unknown,1,11/26/2019,4:34:00,2019-11-26 04:34:00, ,8696
SDC_Hist_1,HB,IMG_4422-HB-2019-11-26-human,2.0,human,1,11/26/2019,4:40:00,2019-11-26 04:40:00,bike,8697
SDC_Hist_1,HB,IMG_4982-HB-2019-11-30-rabbit,2.0,rabbit,1,11/30/2019,22:29:00,2019-11-30 22:29:00,Between IMG_4428 to IMG_4981 is missing,8698
SDC_Hist_1,HB,IMG_5107-HB-2019-12-01-rabbit,2.0,rabbit,2,12/1/2019,19:09:00,2019-12-01 19:09:00,Between IMG_4983 to IMG_5107 is missing,8699
SDC_Hist_1,HB,IMG_5112-HB-2019-12-01-rabbit,2.0,rabbit,1,12/1/2019,19:11:00,2019-12-01 19:11:00, ,8700
SDC_Hist_1,HB,IMG_5190-HB-2019-12-03-rabbit,2.0,rabbit,1,12/3/2019,20:36:00,2019-12-03 20:36:00,Between IMG_5112 to IMG_5188 is missing,8701
SDC_Hist_1,HB,IMG_5191-HB-2019-12-03-domestic dog,2.0,domestic dog,1,12/3/2019,22:19:00,2019-12-03 22:19:00, ,8702
SDC_Hist_1,HB,IMG_5193-HB-2019-12-03-human,2.0,human,1,12/3/2019,22:19:00,2019-12-03 22:19:00, ,8703
SDC_Hist_1,HB,IMG_5196-HB-2019-12-03-coyote,2.0,coyote,1,12/3/2019,22:27:00,2019-12-03 22:27:00, ,8704
SDC_Hist_1,HB,IMG_5200-HB-2019-12-03-coyote,3.0,coyote,1,12/3/2019,22:30:00,2019-12-03 22:30:00, ,8705
SDC_Hist_1,HB,IMG_5203-HB-2019-12-03-coyote,2.0,coyote,1,12/3/2019,22:37:00,2019-12-03 22:37:00, ,8706
SDC_Hist_1,HB,IMG_5239-HB-2019-12-05-human,1.0,human,1,12/5/2019,14:19:00,2019-12-05 14:19:00,Between IMG_5208 to IMG_5239 is missing,8707
SDC_Hist_1,HB,IMG_5719-HB-2019-12-11-human,2.0,human,1,12/11/2019,9:40:00,2019-12-11 09:40:00,"Between IMG_5239 to IMG_5296, from IMG_5298 to IMG_5461, and from IMG_5463 to IMG_5719 is missing",8708
SDC_Hist_1,HB,IMG_6175-HB-2019-12-12-human,2.0,human,1,12/12/2019,15:02:00,2019-12-12 15:02:00,Between IMG_5724 to IMG_6175 is missing,8709
SDC_Hist_1,HB,IMG_0121-HB-2019-12-13-bird,1.0,bird,1,12/13/2019,12:53:00,2019-12-13 12:53:00, ,8710
SDC_Hist_1,HB,IMG_0122-HB-2019-12-13-bird,2.0,bird,1,12/13/2019,12:53:00,2019-12-13 12:53:00, ,8711
SDC_Hist_1,HB,IMG_0123-HB-2019-12-13-bird,2.0,bird,1,12/13/2019,12:53:00,2019-12-13 12:53:00, ,8712
SDC_Hist_1,HB,IMG_0142-HB-2019-12-13-human,1.0,human,1,12/13/2019,13:14:00,2019-12-13 13:14:00, ,8713
SDC_Hist_1,HB,IMG_0178-HB-2019-12-13-human,1.0,human,1,12/13/2019,14:44:00,2019-12-13 14:44:00, ,8714
SDC_Hist_1,HB,IMG_0181-HB-2019-12-13-human,1.0,human,1,12/13/2019,16:27:00,2019-12-13 16:27:00, ,8715
SDC_Hist_1,HB,IMG_0184-HB-2019-12-13-dog and human,2.0,dog and human,,12/13/2019,22:22:00,2019-12-13 22:22:00,,8716
SDC_Hist_1,HB,IMG_0187-HB-2019-12-13-coyote,2.0,coyote,1,12/13/2019,22:24:00,2019-12-13 22:24:00, ,8717
SDC_Hist_1,HB,IMG_0286-HB-2019-12-14-human,1.0,human,1,12/14/2019,13:56:00,2019-12-14 13:56:00, ,8718
SDC_Hist_1,HB,IMG_0292-HB-2019-12-14-human,1.0,human,1,12/14/2019,18:49:00,2019-12-14 18:49:00, ,8719
SDC_Hist_1,HB,IMG_0293-HB-2019-12-14-human,1.0,human,1,12/14/2019,18:49:00,2019-12-14 18:49:00, ,8720
SDC_Hist_1,HB,IMG_0294-HB-2019-12-14-human,1.0,human,1,12/14/2019,18:49:00,2019-12-14 18:49:00, ,8721
SDC_Hist_1,HB,IMG_0547-HB-2019-12-15-domestic dog,1.0,domestic dog,1,12/15/2019,12:39:00,2019-12-15 12:39:00, ,8722
SDC_Hist_1,HB,IMG_0574-HB-2019-12-15-dog and human,1.0,dog and human,,12/15/2019,12:06:00,2019-12-15 12:06:00,,8723
SDC_Hist_1,HB,IMG_0898-HB-2019-12-16-dog and human,1.0,dog and human,,12/16/2019,16:46:00,2019-12-16 16:46:00,,8724
SDC_Hist_1,HB,IMG_0899-HB-2019-12-16-human,1.0,human,1,12/16/2019,16:46:00,2019-12-16 16:46:00, ,8725
SDC_Hist_1,HB,IMG_0901-HB-2019-12-16-dog and human,2.0,dog and human,,12/16/2019,17:02:00,2019-12-16 17:02:00,,8726
SDC_Hist_1,HB,IMG_1192-HB-2019-12-17-human,1.0,human,1,12/17/2019,13:30:00,2019-12-17 13:30:00, ,8727
SDC_Hist_1,HB,IMG_1219-HB-2019-12-17-human,1.0,human,1,12/17/2019,14:42:00,2019-12-17 14:42:00, ,8728
SDC_Hist_1,HB,IMG_1435-HB-2019-12-18-domestic dog,1.0,domestic dog,1,12/18/2019,17:20:00,2019-12-18 17:20:00, ,8729
SDC_Hist_1,HB,IMG_1501-HB-2019-12-19-domestic dog,1.0,domestic dog,1,12/19/2019,11:32:00,2019-12-19 11:32:00, ,8730
SDC_Hist_1,HB,IMG_1729-HB-2019-12-20-human,1.0,human,1,12/20/2019,11:20:00,2019-12-20 11:20:00, ,8731
SDC_Hist_1,HB,IMG_1730-HB-2019-12-20-human,1.0,human,1,12/20/2019,11:20:00,2019-12-20 11:20:00, ,8732
SDC_Hist_1,HB,IMG_1831-HB-2019-12-20-human,1.0,human,1,12/20/2019,14:36:00,2019-12-20 14:36:00, ,8733
SDC_Hist_1,HB,IMG_1834-HB-2019-12-21-domestic dog,1.0,domestic dog,1,12/21/2019,10:25:00,2019-12-21 10:25:00, ,8734
SDC_Hist_1,HB,IMG_1849-HB-2019-12-21-human,1.0,human,1,12/21/2019,12:08:00,2019-12-21 12:08:00, ,8735
SDC_Hist_1,HB,IMG_1852-HB-2019-12-21-dog and human,1.0,dog and human,,12/21/2019,12:09:00,2019-12-21 12:09:00,,8736
SDC_Hist_1,HB,IMG_1864-HB-2019-12-21-human,1.0,human,1,12/21/2019,14:42:00,2019-12-21 14:42:00, ,8737
SDC_Hist_1,HB,IMG_1867-HB-2019-12-22-rabbit,1.0,rabbit,2,12/22/2019,5:33:00,2019-12-22 05:33:00, ,8738
SDC_Hist_1,HB,IMG_1870-HB-2019-12-22-human,1.0,human,1,12/22/2019,10:37:00,2019-12-22 10:37:00, ,8739
SDC_Hist_1,HB,IMG_1885-HB-2019-12-22-domestic dog,1.0,domestic dog,1,12/22/2019,11:47:00,2019-12-22 11:47:00, ,8740
SDC_Hist_1,HB,IMG_1886-HB-2019-12-22-human,1.0,human,1,12/22/2019,11:47:00,2019-12-22 11:47:00, ,8741
SDC_Hist_1,HB,IMG_1906-HB-2019-12-22-human,1.0,human,1,12/22/2019,14:54:00,2019-12-22 14:54:00, ,8742
SDC_Hist_1,HB,IMG_1909-HB-2019-12-22-human,1.0,human,1,12/22/2019,14:55:00,2019-12-22 14:55:00, ,8743
SDC_Hist_1,HB,IMG_1915-HB-2019-12-22-human,1.0,human,1,12/22/2019,16:07:00,2019-12-22 16:07:00, ,8744
SDC_Hist_1,HB,IMG_1924-HB-2019-12-22-coyote,1.0,coyote,1,12/22/2019,20:32:00,2019-12-22 20:32:00, ,8745
SDC_Hist_1,HB,IMG_1927-HB-2019-12-22-coyote,1.0,coyote,1,12/22/2019,20:35:00,2019-12-22 20:35:00, ,8746
SDC_Hist_1,HB,IMG_1930-HB-2019-12-22-coyote,1.0,coyote,1,12/22/2019,20:44:00,2019-12-22 20:44:00, ,8747
SDC_Hist_1,HB,IMG_2002-HB-2019-12-24-human,1.0,human,1,12/24/2019,13:50:00,2019-12-24 13:50:00, ,8748
SDC_Hist_1,HB,IMG_2014-HB-2019-12-25-human,1.0,human,1,12/25/2019,10:16:00,2019-12-25 10:16:00, ,8749
SDC_Hist_1,HB,IMG_2026-HB-2019-12-25-domestic dog,1.0,domestic dog,1,12/25/2019,14:04:00,2019-12-25 14:04:00, ,8750
SDC_Hist_1,HB,IMG_2192-HB-2019-12-27-human,1.0,human,1,12/27/2019,2:40:00,2019-12-27 02:40:00, ,8751
SDC_Hist_1,HB,IMG_2197-HB-2019-12-28-domestic dog,1.0,domestic dog,1,12/28/2019,10:30:00,2019-12-28 10:30:00, ,8752
SDC_Hist_1,HB,IMG_2293-HB-2019-12-28-human,1.0,human,1,12/28/2019,12:34:00,2019-12-28 12:34:00, ,8753
SDC_Hist_1,HB,IMG_2413-HB-2019-12-29-human,1.0,human,1,12/29/2019,15:19:00,2019-12-29 15:19:00, ,8754
SDC_Hist_1,HB,IMG_2419-HB-2019-12-29-human,1.0,human,1,12/29/2019,16:37:00,2019-12-29 16:37:00, ,8755
SDC_Hist_1,HB,IMG_2623-HB-2020-01-01-human,1.0,human,1,1/1/2020,10:43:00,2020-01-01 10:43:00,biker,8756
SDC_Hist_1,HB,IMG_2834-HB-2020-01-01-human,1.0,human,1,1/1/2020,14:28:00,2020-01-01 14:28:00, ,8757
SDC_Hist_1,HB,IMG_2836-HB-2020-01-01-domestic dog,1.0,domestic dog,1,1/1/2020,15:51:00,2020-01-01 15:51:00, ,8758
SDC_Hist_1,HB,IMG_2840-HB-2020-01-01-human,1.0,human,1,1/1/2020,15:56:00,2020-01-01 15:56:00, ,8759
SDC_Hist_1,HB,IMG_3016-HB-2020-01-02-human,1.0,human,1,1/2/2020,16:40:00,2020-01-02 16:40:00, ,8760
SDC_Hist_1,HB,IMG_3127-HB-2020-01-04-human,1.0,human,1,1/4/2020,10:29:00,2020-01-04 10:29:00,biker,8761
SDC_Hist_1,HB,IMG_3265-HB-2020-01-05-human,1.0,human,1,1/5/2020,11:11:00,2020-01-05 11:11:00,biker,8762
SDC_Hist_1,HB,IMG_3364-HB-2020-01-05-human,1.0,human,1,1/5/2020,14:22:00,2020-01-05 14:22:00,biker,8763
SDC_Hist_1,HB,IMG_3580-HB-2020-01-06-human,1.0,human,1,1/6/2020,13:54:00,2020-01-06 13:54:00,biker,8764
SDC_Hist_1,HB,IMG_3598-HB-2020-01-07-coyote,3.0,coyote,1,1/7/2020,3:53:00,2020-01-07 03:53:00,blurry,8765
SDC_Hist_1,HB,IMG_3760-HB-2020-01-07-rabbit,1.0,rabbit,1,1/7/2020,17:25:00,2020-01-07 17:25:00,biker,8766
SDC_Hist_1,HB,IMG_3763-HB-2020-01-08-human,1.0,human,1,1/8/2020,7:57:00,2020-01-08 07:57:00, ,8767
SDC_Hist_1,HB,IMG_4183-HB-2020-01-09-domestic dog,1.0,domestic dog,1,1/9/2020,16:45:00,2020-01-09 16:45:00, ,8768
SDC_Hist_1,HB,IMG_4186-HB-2020-01-10-human,1.0,human,1,1/10/2020,8:28:00,2020-01-10 08:28:00, ,8769
SDC_Hist_1,HB,IMG_3211-HB-2020-01-10-human,1.0,human,1,1/10/2020,8:44:00,2020-01-10 08:44:00, ,8770
SDC_Hist_1,HB,IMG_0131-HB-2020-01-10-human,3.0,human,1,1/10/2020,10:22:00,2020-01-10 10:22:00,human in far distance,8771
SDC_Hist_1,HB,IMG_0212-HB-2020-01-10-human,3.0,human,1,1/10/2020,11:20:00,2020-01-10 11:20:00,human in far distance,8772
SDC_Hist_1,HB,IMG_0237-HB-2020-01-10-bird,1.0,bird,1,1/10/2020,11:20:00,2020-01-10 11:20:00,far distance,8773
SDC_Hist_1,HB,IMG_0334-HB-2020-01-10-human,1.0,human,2,1/10/2020,12:24:00,2020-01-10 12:24:00,human in far distance,8774
SDC_Hist_1,HB,IMG_0351-HB-2020-01-10-human,1.0,human,1,1/10/2020,12:32:00,2020-01-10 12:32:00,human in far distance,8775
SDC_Hist_1,HB,IMG_0365-HB-2020-01-10-human,1.0,human,1,1/10/2020,12:39:00,2020-01-10 12:39:00,human in far distance,8776
SDC_Hist_1,HB,IMG_0380-HB-2020-01-10-human,1.0,human,1,1/10/2020,12:48:00,2020-01-10 12:48:00, ,8777
SDC_Hist_1,HB,IMG_0396-HB-2020-01-10-bird,1.0,bird,1,1/10/2020,12:56:00,2020-01-10 12:56:00,far distance,8778
SDC_Hist_1,HB,IMG_0545-HB-2020-01-10-human,1.0,human,1,1/10/2020,14:19:00,2020-01-10 14:19:00,human in far distance,8779
SDC_Hist_1,HB,IMG_0602-HB-2020-01-10-human,1.0,human,1,1/10/2020,14:56:00,2020-01-10 14:56:00,human in far distance,8780
SDC_Hist_1,HB,IMG_0719-HB-2020-01-10-human,1.0,human,2,1/10/2020,16:07:00,2020-01-10 16:07:00,human in far distance,8781
SDC_Hist_1,HB,IMG_0801-HB-2020-01-10-human,1.0,human,2,1/10/2020,17:25:00,2020-01-10 17:25:00,human in far distance,8782
SDC_Hist_1,HB,IMG_0816-HB-2020-01-10-rabbit,1.0,rabbit,1,1/10/2020,17:38:00,2020-01-10 17:38:00, ,8783
SDC_Hist_1,HB,IMG_0834-HB-2020-01-11-human,1.0,human,1,1/11/2020,11:09:00,2020-01-11 11:09:00,human in far distance,8784
SDC_Hist_1,HB,IMG_0849-HB-2020-01-11-human,1.0,human,2,1/11/2020,11:27:00,2020-01-11 11:27:00,human in far distance,8785
SDC_Hist_1,HB,IMG_0858-HB-2020-01-11-human,1.0,human,1,1/11/2020,11:37:00,2020-01-11 11:37:00,human in far distance,8786
SDC_Hist_1,HB,IMG_0867-HB-2020-01-11-human,1.0,human,2,1/11/2020,11:48:00,2020-01-11 11:48:00,human in far distance,8787
SDC_Hist_1,HB,IMG_0892-HB-2020-01-11-human,1.0,human,2,1/11/2020,12:07:00,2020-01-11 12:07:00,human in far distance,8788
SDC_Hist_1,HB,IMG_0923-HB-2020-01-11-human,1.0,human,1,1/11/2020,12:38:00,2020-01-11 12:38:00,human in far distance,8789
SDC_Hist_1,HB,IMG_0960-HB-2020-01-11-human,1.0,human,2,1/11/2020,13:21:00,2020-01-11 13:21:00,human in far distance,8790
SDC_Hist_1,HB,IMG_0990-HB-2020-01-11-human,1.0,human,1,1/11/2020,13:47:00,2020-01-11 13:47:00,human in far distance,8791
SDC_Hist_1,HB,IMG_1038-HB-2020-01-11-human,1.0,human,1,1/11/2020,14:38:00,2020-01-11 14:38:00,human in far distance,8792
SDC_Hist_1,HB,IMG_1049-HB-2020-01-11-human,1.0,human,2,1/11/2020,14:54:00,2020-01-11 14:54:00,human in far distance,8793
SDC_Hist_1,HB,IMG_1095-HB-2020-01-11-human,1.0,human,1,1/11/2020,15:42:00,2020-01-11 15:42:00,human in far distance,8794
SDC_Hist_1,HB,IMG_1129-HB-2020-01-11-rabbit,1.0,rabbit,1,1/11/2020,17:45:00,2020-01-11 17:45:00, ,8795
SDC_Hist_1,HB,IMG_1140-HB-2020-01-12-human,1.0,human,2,1/12/2020,10:41:00,2020-01-12 10:41:00,human in far distance,8796
SDC_Hist_1,HB,IMG_1147-HB-2020-01-12-human,1.0,human,4,1/12/2020,11:08:00,2020-01-12 11:08:00,human in far distance,8797
SDC_Hist_1,HB,IMG_1179-HB-2020-01-12-human,1.0,human,1,1/12/2020,11:59:00,2020-01-12 11:59:00,human in far distance,8798
SDC_Hist_1,HB,IMG_1189-HB-2020-01-12-human,1.0,human,2,1/12/2020,12:12:00,2020-01-12 12:12:00,human in far distance,8799
SDC_Hist_1,HB,IMG_1233-HB-2020-01-12-human,1.0,human,1,1/12/2020,13:00:00,2020-01-12 13:00:00, ,8800
SDC_Hist_1,HB,IMG_1252-HB-2020-01-12-human,1.0,human,3,1/12/2020,13:26:00,2020-01-12 13:26:00,biker,8801
SDC_Hist_1,HB,IMG_1322-HB-2020-01-12-human,1.0,human,1,1/12/2020,15:26:00,2020-01-12 15:26:00,biker,8802
SDC_Hist_1,HB,IMG_1329-HB-2020-01-12-human,1.0,human,2,1/12/2020,15:30:00,2020-01-12 15:30:00,human in far distance,8803
SDC_Hist_1,HB,IMG_1393-HB-2020-01-12-rabbit,1.0,rabbit,2,1/12/2020,17:55:00,2020-01-12 17:55:00, ,8804
SDC_Hist_1,HB,IMG_1414-HB-2020-01-13-human,1.0,human,1,1/13/2020,10:05:00,2020-01-13 10:05:00,human in far distance,8805
SDC_Hist_1,HB,IMG_1446-HB-2020-01-13-human,1.0,human,1,1/13/2020,10:38:00,2020-01-13 10:38:00,human in far distance,8806
SDC_Hist_1,HB,IMG_1468-HB-2020-01-13-human,1.0,human,1,1/13/2020,10:53:00,2020-01-13 10:53:00,human in far distance,8807
SDC_Hist_1,HB,IMG_1512-HB-2020-01-13-human,1.0,human,1,1/13/2020,11:21:00,2020-01-13 11:21:00,human in far distance,8808
SDC_Hist_1,HB,IMG_1591-HB-2020-01-13-bird,1.0,bird,1,1/13/2020,12:18:00,2020-01-13 12:18:00,far distance,8809
SDC_Hist_1,HB,IMG_1623-HB-2020-01-13-human,1.0,human,1,1/13/2020,12:36:00,2020-01-13 12:36:00,human in far distance,8810
SDC_Hist_1,HB,IMG_1653-HB-2020-01-13-human,1.0,human,1,1/13/2020,12:54:00,2020-01-13 12:54:00,human in far distance,8811
SDC_Hist_1,HB,IMG_1728-HB-2020-01-13-human,1.0,human,1,1/13/2020,13:45:00,2020-01-13 13:45:00,human in far distance,8812
SDC_Hist_1,HB,IMG_1744-HB-2020-01-13-domestic dog,1.0,domestic dog,1,1/13/2020,13:56:00,2020-01-13 13:56:00, ,8813
SDC_Hist_1,HB,IMG_1745-HB-2020-01-13-human,1.0,human,1,1/13/2020,13:56:00,2020-01-13 13:56:00, ,8814
SDC_Hist_1,HB,IMG_1750-HB-2020-01-13-human,1.0,human,2,1/13/2020,13:59:00,2020-01-13 13:59:00,human in far distance,8815
SDC_Hist_1,HB,IMG_1867-HB-2020-01-13-human,1.0,human,1,1/13/2020,15:21:00,2020-01-13 15:21:00,human in far distance,8816
SDC_Hist_1,HB,IMG_1981-HB-2020-01-13-human,1.0,human,1,1/13/2020,16:55:00,2020-01-13 16:55:00,human in far distance,8817
SDC_Hist_1,HB,IMG_1998-HB-2020-01-13-human,1.0,human,1,1/13/2020,17:08:00,2020-01-13 17:08:00,human in far distance,8818
SDC_Hist_1,HB,IMG_2027-HB-2020-01-13-human,1.0,human,1,1/13/2020,17:30:00,2020-01-13 17:30:00,human in far distance,8819
SDC_Hist_1,HB,IMG_2041-HB-2020-01-13-human,1.0,human,1,1/13/2020,17:59:00,2020-01-13 17:59:00,human in far distance,8820
SDC_Hist_1,HB,IMG_2061-HB-2020-01-14-human,1.0,human,1,1/14/2020,10:12:00,2020-01-14 10:12:00,human in far distance,8821
SDC_Hist_1,HB,IMG_2138-HB-2020-01-14-human,1.0,human,1,1/14/2020,11:30:00,2020-01-14 11:30:00,human in far distance,8822
SDC_Hist_1,HB,IMG_2165-HB-2020-01-14-human,1.0,human,3,1/14/2020,11:47:00,2020-01-14 11:47:00,human in far distance,8823
SDC_Hist_1,HB,IMG_2193-HB-2020-01-14-human,1.0,human,1,1/14/2020,12:00:00,2020-01-14 12:00:00,human in far distance,8824
SDC_Hist_1,HB,IMG_2411-HB-2020-01-14-human,1.0,human,2,1/14/2020,14:10:00,2020-01-14 14:10:00,human in far distance,8825
SDC_Hist_1,HB,IMG_2434-HB-2020-01-14-human,1.0,human,1,1/14/2020,14:23:00,2020-01-14 14:23:00,human in far distance,8826
SDC_Hist_1,HB,IMG_2485-HB-2020-01-14-human,1.0,human,2,1/14/2020,15:06:00,2020-01-14 15:06:00,human in far distance,8827
SDC_Hist_1,HB,IMG_2557-HB-2020-01-14-human,1.0,human,1,1/14/2020,15:57:00,2020-01-14 15:57:00,human in far distance,8828
SDC_Hist_1,HB,IMG_2599-HB-2020-01-14-human,1.0,human,1,1/14/2020,16:32:00,2020-01-14 16:32:00,human in far distance,8829
SDC_Hist_1,HB,IMG_2664-HB-2020-01-14-human,1.0,human,1,1/14/2020,17:41:00,2020-01-14 17:41:00,human in far distance,8830
SDC_Hist_1,HB,IMG_2669-HB-2020-01-14-rabbit,1.0,rabbit,1,1/14/2020,17:46:00,2020-01-14 17:46:00, ,8831
SDC_Hist_1,HB,IMG_2675-HB-2020-01-14-rabbit,1.0,rabbit,1,1/14/2020,17:58:00,2020-01-14 17:58:00, ,8832
SDC_Hist_1,HB,IMG_2697-HB-2020-01-15-human,1.0,human,2,1/15/2020,10:49:00,2020-01-15 10:49:00,human in far distance,8833
SDC_Hist_1,HB,IMG_2760-HB-2020-01-15-dog and human,1.0,dog and human,,1/15/2020,11:31:00,2020-01-15 11:31:00,,8834
SDC_Hist_1,HB,IMG_0318-HB-2020-01-29-insect,1.0,insect,1,1/29/2020,15:19:00,2020-01-29 15:19:00, ,8835
SDC_Hist_1,HB,IMG_0379-HB-2020-01-29-insect,1.0,insect,1,1/29/2020,15:56:00,2020-01-29 15:56:00, ,8836
SDC_Hist_1,HB,IMG_0394-HB-2020-01-29-rabbit,1.0,rabbit,1,1/29/2020,16:05:00,2020-01-29 16:05:00, ,8837
SDC_Hist_1,HB,IMG_0404-HB-2020-01-29-human,1.0,human,1,1/29/2020,16:10:00,2020-01-29 16:10:00,biker,8838
SDC_Hist_1,HB,IMG_0519-HB-2020-01-29-rabbit,1.0,rabbit,1,1/29/2020,17:29:00,2020-01-29 17:29:00, ,8839
SDC_Hist_1,HB,IMG_0538-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,17:54:00,2020-01-29 17:54:00, ,8840
SDC_Hist_1,HB,IMG_0563-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,18:17:00,2020-01-29 18:17:00, ,8841
SDC_Hist_1,HB,IMG_0588-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,18:39:00,2020-01-29 18:39:00, ,8842
SDC_Hist_1,HB,IMG_0659-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,19:50:00,2020-01-29 19:50:00, ,8843
SDC_Hist_1,HB,IMG_0683-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,20:11:00,2020-01-29 20:11:00, ,8844
SDC_Hist_1,HB,IMG_0693-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,20:17:00,2020-01-29 20:17:00, ,8845
SDC_Hist_1,HB,IMG_0762-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,21:27:00,2020-01-29 21:27:00, ,8846
SDC_Hist_1,HB,IMG_0792-HB-2020-01-29-rabbit,3.0,rabbit,1,1/29/2020,21:57:00,2020-01-29 21:57:00, ,8847
SDC_Hist_1,HB,IMG_0815-HB-2020-01-29-rabbit,2.0,rabbit,1,1/29/2020,22:53:00,2020-01-29 22:53:00, ,8848
